,freq,term,label
6645,7,desktop_computer,o
6646,5,developed_software,software_engineering
6647,9,device_driver,operating_systems
6648,3,diet,o
6649,3,direct_impact,o
6650,5,direct_mapping,o
6651,3,directory,operating_systems
6652,10,discrete,o
6653,33,disk,o
6654,4,disk_blocks,operating_systems
6655,3,disk_space,operating_systems
6656,3,distraction,o
6657,23,distributed_program,computer_programming
6658,21,distribution,o
6659,11,distribution_format,distributed_computing
6660,5,diverse_range,o
6661,6,door,o
6662,13,download,network_security
6663,5,dpmm,o
6664,9,dram,operating_systems
6665,28,drying,o
6666,5,drying_time,o
6667,5,dvfs,operating_systems
6668,7,dynamic_scheduling,algorithm_design
6669,9,easy-to-use,o
6670,6,eating,o
6671,11,effective_use,o
6672,3,efficient_execution,o
6673,3,efficient_library,o
6674,4,efficient_utilization,o
6675,4,electric_energy,o
6676,6,elevation,o
6677,9,embedded_devices,operating_systems
6678,21,energy,o
6679,4,energy_consumption_model,o
6680,17,energy_saving,o
6681,5,enjoyment,o
6682,7,enterprise_network,network_security
6683,3,entrance,o
6684,3,entrepreneurs,o
6685,4,equivalence_ratio,o
6686,5,essential_component,o
6687,5,essential_feature,o
6688,5,ethernet,network_security
6689,3,evacuation,o
6690,4,evaluations,o
6691,5,event_management,operating_systems
6692,55,execute,o
6693,3,execution_path,computer_programming
6694,3,exits,o
6695,7,experimental_measurement,o
6696,5,extensive_set,o
6697,8,external_routines,o
6698,7,facial_recognition,computer_graphics
6699,14,facilitating,o
6700,49,fault_tolerance,o
6701,3,fault_tolerant_systems,operating_systems
6702,4,feasible_approach,o
6703,3,feature_implementation,o
6704,5,fetch,o
6705,11,file,data_structures
6706,26,file_system,operating_systems
6707,4,firmware,o
6708,90,flexibility,o
6709,12,flow_rate,o
6710,3,folds,o
6711,6,food_intake,o
6712,3,forecast_accuracy,o
6713,5,fruit,o
6714,3,fsms,machine_learning
6715,6,fuel_consumption,o
6716,72,functionality,o
6717,5,functioning,o
6718,3,fundamental_mechanism,o
6719,8,gaming,o
6720,15,gateway,o
6721,4,general-purpose_processor,o
6722,5,gnu_general_public_license,software_engineering
6723,3,google_play_store,software_engineering
6724,5,gpgpus,distributed_computing
6725,3,gpu_memory,o
6726,4,graph_measures,o
6727,3,graphite,o
6728,9,grass_gis,o
6729,9,growing_demand,o
6730,16,guest,operating_systems
6731,3,halves,o
6732,3,hands-on_experience,o
6733,3,hardware,o
6734,7,hardware_accelerator,distributed_computing
6735,4,hardware_component,o
6736,21,hardware_platform,o
6737,3,hardware_scheduler,operating_systems
6738,6,hardware_support,o
6739,5,heap,operating_systems
6740,14,heart_rate,o
6741,5,heterogeneous_architectures,operating_systems
6742,5,heterogeneous_environment,o
6743,3,high-content_screening,o
6744,6,home_automation,o
6745,6,hpc_applications,operating_systems
6746,3,hpc_environments,operating_systems
6747,4,html,network_security
6748,6,human_activity,o
6749,5,human_detection,computer_graphics
6750,3,hypervisor,o
6751,6,hypervisors,operating_systems
6752,8,i/o_performance,operating_systems
6753,4,i/o_requests,operating_systems
6754,37,ieee,o
6755,3,image_capture,o
6756,4,image_categorization,computer_graphics
6757,8,image_processing_application,computer_graphics
6758,3,income,o
6759,5,increasing_amount,o
6760,6,increment,o
6761,4,independent_system,o
6762,28,indicator,o
6763,7,infection,o
6764,3,inherent_complexity,data_structures
6765,17,injection,o
6766,5,input/output,o
6767,19,installation,o
6768,3,integral_component,o
6769,4,interaction_model,o
6770,5,interacts,o
6771,8,interconnect,o
6772,4,interrupts,o
6773,6,investigators,o
6774,8,iot_devices,distributed_computing
6775,9,java,computer_programming
6776,7,java_language,software_engineering
6777,5,java_virtual_machine,computer_programming
6778,10,jitter,o
6779,3,jumping,o
6780,5,kernel_code,operating_systems
6781,4,kernel_data,operating_systems
6782,8,kernel_space,machine_learning
6783,3,key_characteristics,o
6784,5,labview,o
6785,7,language_model,o
6786,11,laptop,o
6787,8,larger_number,o
6788,3,latency_spikes,operating_systems
6789,134,lead,o
6790,3,leaks,o
6791,29,leverages,o
6792,14,licensing,o
6793,4,limitations,o
6794,10,limited_resources,o
6795,3,limited_set,o
6796,4,lingua_franca,o
6797,114,linux,operating_systems
6798,3,linux_operating_system,operating_systems
6799,4,llvm,operating_systems
6800,3,login,o
6801,5,lotka-volterra,o
6802,5,low-latency,o
6803,6,low-level,o
6804,6,low-priority_background_tasks,operating_systems
6805,23,low_cost,o
6806,10,lower_cost,o
6807,3,lwks,operating_systems
6808,8,mac_os_x,operating_systems
6809,9,machine_model,operating_systems
6810,23,main_memory,operating_systems
6811,3,main_principle,o
6812,5,main_stages,o
6813,4,maintainers,o
6814,6,maintenance_cost,software_engineering
6815,4,malicious_application,operating_systems
6816,7,malicious_code,software_engineering
6817,7,malware,operating_systems
6818,8,malware_detection,operating_systems
6819,4,malwares,software_engineering
6820,5,manual_analysis,o
6821,7,manufacture,o
6822,6,manufacturer,o
6823,3,matpower,o
6824,6,measurements,o
6825,4,medical_applications,o
6826,3,mellitus,o
6827,14,memif,o
6828,12,memory,o
6829,5,memory_analysis,o
6830,8,memory_architecture,operating_systems
6831,13,memory_consumption,operating_systems
6832,10,memory_forensics,operating_systems
6833,15,memory_hierarchy,operating_systems
6834,13,memory_management,operating_systems
6835,8,memory_resources,operating_systems
6836,6,messaging,o
6837,5,meteorological_data,o
6838,4,meters,o
6839,5,microkernel,operating_systems
6840,11,microsoft,operating_systems
6841,24,migration,o
6842,51,mobile,o
6843,11,mobile_app,software_engineering
6844,5,mobile_augmented,o
6845,6,mobile_data,network_security
6846,7,mobile_data_collection_applications,software_engineering
6847,26,mobile_device,operating_systems
6848,4,mobile_environment,o
6849,10,mobile_network,network_security
6850,13,mobile_operating_system,operating_systems
6851,7,mobile_platform,operating_systems
6852,3,mobile_service,o
6853,7,mobile_technology,o
6854,27,modify,o
6855,3,morphological_characteristics,computer_graphics
6856,7,moving_target_defense,o
6857,6,multi-core_systems,operating_systems
6858,5,multimedia,o
6859,7,multiple_cores,operating_systems
6860,4,multiple_devices,o
6861,4,multiple_operating_systems,operating_systems
6862,3,multiple_programming_languages,computer_programming
6863,4,multiple_resource,o
6864,3,multiple_threads,operating_systems
6865,7,multiprocessor,operating_systems
6866,5,multithreading,operating_systems
6867,16,multitude,o
6868,11,n._ireland,o
6869,4,nasa,o
6870,3,national_vulnerability_database,data_structures
6871,6,native,o
6872,82,nature,o
6873,4,needle,o
6874,10,network_application,network_security
6875,7,network_devices,network_security
6876,20,network_function,o
6877,13,network_operating_system,operating_systems
6878,6,network_scenarios,network_security
6879,4,network_servers,network_security
6880,6,network_throughput,network_security
6881,11,network_virtualization,network_security
6882,3,next_generation_sequencing,o
6883,3,ngs_data,o
6884,3,nics,o
6885,5,nonvolatile_memory,operating_systems
6886,4,north,o
6887,5,notification,o
6888,5,novel_model,o
6889,3,numa,o
6890,4,numerical_simulation_results,o
6891,10,nvidia,distributed_computing
6892,5,nvidia_gpus,distributed_computing
6893,10,nvram,operating_systems
6894,6,object_manipulation,o
6895,8,obtained_result,o
6896,218,offer,o
6897,4,official,o
6898,3,oltp,o
6899,15,on-demand,o
6900,7,onset,o
6901,5,openfoam,o
6902,452,operating,o
6903,4,operating_point,o
6904,242,operating_system,operating_systems
6905,6,operating_system_kernel,operating_systems
6906,158,operating_systems,operating_systems
6907,3,operation_time,o
6908,7,optimal_performance,o
6909,45,optimization,o
6910,30,option,o
6911,6,os_services,operating_systems
6912,6,os_x,operating_systems
6913,5,oses,operating_systems
6914,3,overall_energy_consumption,o
6915,116,overhead,o
6916,20,owing,o
6917,11,page,o
6918,5,parallella,o
6919,8,parameter_values,computer_programming
6920,4,paravirtualization,computer_graphics
6921,5,particular_attention,o
6922,3,particular_challenge,o
6923,13,penetration,o
6924,44,percent,o
6925,4,performance_benefit,o
6926,10,performance_degradation,o
6927,5,performance_problems,o
6928,47,period,o
6929,6,persist,o
6930,6,persistent_memory,operating_systems
6931,8,personal_information,o
6932,5,petsc,o
6933,27,phone,o
6934,5,photovoltaic,o
6935,3,physical_machine,o
6936,3,physical_memory,operating_systems
6937,5,physical_object,o
6938,3,physical_server,o
6939,5,physicochemical_properties,o
6940,4,pixel_size,computer_graphics
6941,29,plane,o
6942,9,plug-in,operating_systems
6943,4,porting,o
6944,6,posix,operating_systems
6945,192,potential,o
6946,3,potential_ability,o
6947,5,power,o
6948,4,prefetching,o
6949,3,pregnancy,o
6950,9,premise,o
6951,3,present_state,o
6952,13,prevalence,o
6953,3,previous_algorithm,o
6954,4,prey,o
6955,16,price,o
6956,6,primary_objective,o
6957,3,primary_reason,o
6958,11,problem,o
6959,6,process_scheduling,o
6960,9,processing_capabilities,operating_systems
6961,5,processor_cores,operating_systems
6962,3,production_environment,o
6963,8,production_system,o
6964,12,profit,o
6965,18,program,computer_programming
6966,13,program_summary_program_title,o
6967,4,promising_way,o
6968,3,proprietary_software,o
6969,73,prototype,o
6970,8,prototype_implementation,computer_programming
6971,14,prototype_system,operating_systems
6972,7,psychiatry,o
6973,6,pump,o
6974,4,pursuit,o
6975,3,python,computer_programming
6976,3,python_language,computer_programming
6977,3,quality_education,o
6978,12,queen's_university,o
6979,3,queuing,o
6980,4,race,o
6981,15,radio,o
6982,3,raid_reconstruction,data_structures
6983,9,random_access,operating_systems
6984,15,raspberry,operating_systems
6985,3,raters,o
6986,4,rdma,operating_systems
6987,69,read,o
6988,4,real-time_data_processing,operating_systems
6989,7,real-time_implementation,o
6990,3,real-time_os,operating_systems
6991,6,real-time_requirement,o
6992,15,real-time_system,operating_systems
6993,11,real_time_operating_system,operating_systems
6994,4,real_world_data,o
6995,4,recall_rate,o
6996,3,receiving_information,o
6997,106,recent_years,o
6998,137,reduces,o
6999,4,reference_genome,o
7000,3,related_parameters,o
7001,16,reliability,o
7002,3,remaining_time,o
7003,5,remediation,o
7004,3,remote_access,o
7005,6,remote_laboratory,o
7006,3,request_batching,o
7007,6,research_domain,o
7008,8,research_limitations/implications,o
7009,5,resiliency,o
7010,5,resource_manager,o
7011,7,resource_usage,o
7012,11,restoration,o
7013,6,restrictions,o
7014,3,resume,o
7015,5,revolution,o
7016,4,root_cause,o
7017,17,rtos,operating_systems
7018,3,rtoss,operating_systems
7019,10,run_time,o
7020,177,running,o
7021,17,running_time,distributed_computing
7022,3,runtime_library,computer_programming
7023,6,safety_properties,o
7024,10,sanger,o
7025,12,scalability,o
7026,4,scalability_problem,o
7027,4,scanning,o
7028,12,scheduler,o
7029,16,screen,o
7030,15,script,o
7031,3,sdns,network_security
7032,7,security_performance,network_security
7033,4,self-calibration,o
7034,5,sensor,o
7035,15,sensor_data,o
7036,4,sequential_code,computer_programming
7037,80,server,o
7038,10,serving,o
7039,8,shared_data,o
7040,11,shared_resource,o
7041,3,significance,o
7042,4,significant_influence,o
7043,10,significant_reduction,o
7044,4,simulation_program,operating_systems
7045,5,slowdown,o
7046,17,smart_device,o
7047,5,smart_mobile_device,o
7048,6,smart_objects,o
7049,8,smart_phone,o
7050,9,smart_tvs,o
7051,49,smartphone,o
7052,4,smartphone_platform,operating_systems
7053,7,smartphone_users,o
7054,3,smartphones,o
7055,3,smtp,network_security
7056,6,snapshot,o
7057,12,society,o
7058,6,socs,o
7059,8,soft_errors,o
7060,4,software_defined_network,network_security
7061,10,software_defined_networking,network_security
7062,4,software_environment,software_engineering
7063,14,software_module,software_engineering
7064,3,software_program,computer_programming
7065,5,software_stack,software_engineering
7066,4,soil,o
7067,5,solar_photovoltaic,o
7068,18,solution_method,o
7069,24,sound,o
7070,3,space_efficiency,o
7071,4,spacing,o
7072,3,spatial_discretization,o
7073,5,special_focus,o
7074,3,specific_region,o
7075,18,speech,o
7076,5,sphere,o
7077,16,spite,o
7078,3,sqlite,o
7079,5,standing,o
7080,7,station,o
7081,5,statistical_information,o
7082,3,steep_learning_curve,o
7083,11,stop,o
7084,9,storage,o
7085,14,storage_devices,distributed_computing
7086,6,store_data,o
7087,3,strain_rate,operating_systems
7088,5,stt-ram,operating_systems
7089,6,study_area,o
7090,3,subtlety,o
7091,18,suite,o
7092,3,superkekb,operating_systems
7093,7,supplement,o
7094,8,surrogate,o
7095,3,swap,o
7096,4,switching_cost,o
7097,3,symbian,operating_systems
7098,23,system_architecture,operating_systems
7099,9,system_calls,operating_systems
7100,4,system_component,operating_systems
7101,8,system_configuration,operating_systems
7102,4,system_monitoring,operating_systems
7103,5,system_reliability,o
7104,3,system_size,o
7105,9,system_software,operating_systems
7106,30,tablet,o
7107,5,talk,o
7108,5,targeting,o
7109,3,task,o
7110,6,task_execution,o
7111,6,tcp/ip,network_security
7112,4,technical_capabilities,o
7113,3,technical_characteristics,o
7114,4,technical_issues,o
7115,5,terabyte,o
7116,4,termination,o
7117,5,test_bed,software_engineering
7118,35,test_data,machine_learning
7119,3,test_quality,o
7120,7,text_file,operating_systems
7121,41,thanks,o
7122,6,the_raspberry_pi,operating_systems
7123,4,throughput,network_security
7124,15,time,o
7125,4,timestamps,o
7126,3,timing,o
7127,10,tinyos,network_security
7128,4,titanium,o
7129,8,toolbox,o
7130,3,toolkits,software_engineering
7131,3,transient_faults,o
7132,3,transit,o
7133,3,transmission_image,o
7134,3,transplantation,o
7135,4,travel_time,o
7136,6,tsch,o
7137,83,turn,o
7138,6,type,o
7139,3,ubiquity,o
7140,8,ubuntu,operating_systems
7141,6,underlying_mechanism,o
7142,5,unification,o
7143,8,uniformity,o
7144,3,unique_feature,o
7145,13,upgrade,o
7146,7,useful_insight,o
7147,4,user-friendly_interface,o
7148,4,user-level,o
7149,3,user-space,o
7150,14,users,o
7151,8,vaccine,o
7152,3,vanilla,o
7153,3,variants,o
7154,4,varying_levels,o
7155,3,vegetables,o
7156,5,velocity_profile,o
7157,10,vendors,o
7158,22,virtual,o
7159,26,virtual_machine,operating_systems
7160,7,virtual_memory,operating_systems
7161,20,virtualization,operating_systems
7162,3,virtualization_features,o
7163,5,virtualization_technique,operating_systems
7164,5,virtualization_technology,computer_graphics
7165,3,virtualized_environment,operating_systems
7166,4,visual_attribute,computer_graphics
7167,8,visual_recognition,computer_graphics
7168,7,volatile_memory,operating_systems
7169,7,vulnerabilities,o
7170,6,vulnerability,o
7171,7,waiting_time,o
7172,11,wake,o
7173,10,waste,o
7174,3,watt,o
7175,5,weak_points,o
7176,6,wearable_computer,o
7177,8,wearable_sensor,o
7178,8,web_browser,operating_systems
7179,9,web_servers,network_security
7180,6,webgl,network_security
7181,5,wide_spectrum,o
7182,4,wifi,network_security
7183,3,windows_7,operating_systems
7184,5,working_memory_capacity,operating_systems
7185,3,worst-case_time,o
7186,53,write,o
7187,3,writing,o
7188,314,advantage,o
7189,4,agent-based_modelling,o
7190,5,agent-based_simulation,o
7191,6,amazon_ec2,distributed_computing
7192,44,amounts,o
7193,23,apache,o
7194,4,apache_giraph,distributed_computing
7195,9,apache_hadoop,data_structures
7196,3,apache_software_foundation,software_engineering
7197,6,application_field,o
7198,3,approximate,o
7199,5,approximate_adders,computer_graphics
7200,7,apriori,data_structures
7201,12,artificial_bee_colony,machine_learning
7202,4,atlas,o
7203,3,atlas_experiment,o
7204,7,available_resources,o
7205,81,balancing,o
7206,3,basic_model,o
7207,9,batch_processing,o
7208,6,bittorrent,o
7209,9,boinc,o
7210,25,bottleneck,o
7211,3,buffering,o
7212,4,bulk_synchronous_parallel,distributed_computing
7213,3,buses,o
7214,4,cell_mapping_methods,o
7215,3,cellular_systems,network_security
7216,3,centralised,o
7217,3,cern,o
7218,5,certain_conditions,o
7219,3,close_collaboration,o
7220,3,close_proximity,o
7221,121,cloud,distributed_computing
7222,104,cloud_computing,distributed_computing
7223,3,cloud_radio_access_network,distributed_computing
7224,34,cloud_service,distributed_computing
7225,10,cloud_system,distributed_computing
7226,6,clouds,distributed_computing
7227,3,cloudsim,distributed_computing
7228,9,cluster,o
7229,14,clustering_method,machine_learning
7230,7,clustering_performance,machine_learning
7231,10,command_queue,operating_systems
7232,8,comparison_tasks,distributed_computing
7233,7,complete_binary_tree,algorithm_design
7234,3,comprehensive_discussion,o
7235,6,computation_power,distributed_computing
7236,3,computational_biology,o
7237,8,computational_burden,o
7238,4,computational_challenge,o
7239,5,computational_experiments,o
7240,15,computational_framework,distributed_computing
7241,10,computational_grid,distributed_computing
7242,6,computational_load,distributed_computing
7243,8,computational_requirement,o
7244,22,computational_resource,o
7245,7,computational_speed,distributed_computing
7246,10,computational_task,o
7247,8,computational_time,o
7248,66,computing,o
7249,5,computing_capability,o
7250,6,computing_capacity,o
7251,7,computing_cores,distributed_computing
7252,4,computing_efficiency,o
7253,18,computing_environment,distributed_computing
7254,11,computing_framework,distributed_computing
7255,13,computing_infrastructure,distributed_computing
7256,14,computing_model,o
7257,16,computing_paradigm,distributed_computing
7258,22,computing_power,o
7259,33,computing_resources,o
7260,48,computing_system,operating_systems
7261,6,connected_subgraph,o
7262,6,content_delivery,o
7263,9,convergence_speed,machine_learning
7264,6,cpu_cores,operating_systems
7265,4,crawler,network_security
7266,7,cube,o
7267,3,dag_scheduling,distributed_computing
7268,17,data_analytics,data_structures
7269,3,data_decomposition,o
7270,4,data_deluge,o
7271,25,data_distribution,data_structures
7272,3,data_environment,o
7273,14,data_locality,distributed_computing
7274,5,data_organization,distributed_computing
7275,24, ,data_structures
7276,56,data_processing,data_structures
7277,3,dcis,distributed_computing
7278,16,delaunay,o
7279,3,desirable_properties,o
7280,9,desktop,o
7281,5,dinsar,o
7282,6,directed_acyclic_graph,data_structures
7283,31,disadvantage,o
7284,131,distributed,o
7285,3,distributed_classification,machine_learning
7286,258,distributed_computing,distributed_computing
7287,4,distributed_computing_architecture,distributed_computing
7288,11,distributed_computing_environments,distributed_computing
7289,12,distributed_computing_frameworks,distributed_computing
7290,9,distributed_computing_infrastructure,distributed_computing
7291,6,distributed_computing_networks,distributed_computing
7292,3,distributed_computing_paradigm,distributed_computing
7293,17,distributed_computing_platform,distributed_computing
7294,3,distributed_computing_resources,distributed_computing
7295,9,distributed_environment,distributed_computing
7296,4,distributed_feature,o
7297,8,distributed_file_system,distributed_computing
7298,4,distributed_manner,o
7299,5,distributed_method,o
7300,11,distributed_processing,distributed_computing
7301,14,distribution_system,o
7302,8,diverse_set,o
7303,15,docker,o
7304,6,domain_decomposition_methods,o
7305,7,duplication,o
7306,5,dynamic_change,o
7307,4,dynamic_load_balancing,distributed_computing
7308,16,dynamic_simulation,o
7309,58,edge,o
7310,4,effective_management,o
7311,3,efficient_exploitation,o
7312,6,efficient_parallel_algorithm,distributed_computing
7313,3,eigenvectors,o
7314,7,eikonal_equation,o
7315,7,electricity,o
7316,3,electronics,o
7317,42,emerging,o
7318,14,energy_efficiency,network_security
7319,3,energy_management_system,operating_systems
7320,11,establishment,o
7321,3,euclidean_plane,o
7322,6,eventindex,o
7323,6,example_application,o
7324,171,execution,o
7325,7,extensive_experimental_results,o
7326,3,extremal,o
7327,52,facilitates,o
7328,4,fatigue,o
7329,10,faulty_element,o
7330,5,feature_selection_technique,machine_learning
7331,4,free_and_open_source,software_engineering
7332,5,frequent_pattern_mining,data_structures
7333,3,fronts,o
7334,4,fundamental_operation,o
7335,4,geographical_information_system,software_engineering
7336,13,geospatial_data,data_structures
7337,10,geoweb,software_engineering
7338,5,giraph,o
7339,30,gpgpu,distributed_computing
7340,3,graph_analysis,computer_graphics
7341,57,graphic_processing_unit,computer_graphics
7342,6,grid_computing,distributed_computing
7343,6,grid_points,o
7344,6,grids,o
7345,9,growing_number,o
7346,5,growing_popularity,o
7347,108,hadoop,distributed_computing
7348,3,hadoop_distributed_file_system,distributed_computing
7349,6,hadoop_framework,distributed_computing
7350,3,hadoop_mapreduce,distributed_computing
7351,5,hama,o
7352,4,hamilton-jacobi,o
7353,25,hbase,data_structures
7354,30,hdfs,data_structures
7355,4,health_data,o
7356,3,heterogeneity,o
7357,129,heterogeneous,o
7358,9,heterogeneous_cluster,distributed_computing
7359,4,heterogeneous_distributed_computing_environment,distributed_computing
7360,4,heterogeneous_distributed_computing_systems,distributed_computing
7361,6,heterogeneous_platform,distributed_computing
7362,4,hierarchical_search,algorithm_design
7363,56,high-performance,o
7364,18,high_performance_computing,distributed_computing
7365,10,hive,o
7366,30,huge_amount,o
7367,3,huge_computation,o
7368,4,iaas,distributed_computing
7369,6,image_processing_task,computer_graphics
7370,3,increased_complexity,o
7371,5,indexing,data_structures
7372,4,information-centric_networking,distributed_computing
7373,9,infrastructure,o
7374,12,intel,operating_systems
7375,8,intel_xeon_phi,operating_systems
7376,6,interconnection,network_security
7377,4,inventory_control,o
7378,6,italy,o
7379,5,job_scheduling,o
7380,6,k-ary_n-cube,distributed_computing
7381,5,key_technique,o
7382,40,large,o
7383,80,large-scale,o
7384,22,large-scale_data,data_structures
7385,12,large-scale_problem,o
7386,5,large-scale_system,o
7387,3,ligand,o
7388,18,load,o
7389,3,load-balancing,distributed_computing
7390,5,load_imbalance,distributed_computing
7391,8,locally_twisted_cube,distributed_computing
7392,3,look-compute-move,o
7393,15,main_advantage,o
7394,3,makespan,o
7395,3,manufacturing,o
7396,9,many-core,o
7397,5,map-reduce_framework,distributed_computing
7398,12,map_reduce,distributed_computing
7399,4,mapping_process,o
7400,4,mapreduce,distributed_computing
7401,12,massive_amount,o
7402,8,massive_data_processing,distributed_computing
7403,13,massively_parallel_computing,distributed_computing
7404,7,mathematical_formulation,o
7405,5,matrix_operations,computer_programming
7406,8,message_passing_interface,distributed_computing
7407,4,minimum,o
7408,3,mobius,o
7409,5,modal_parameter,o
7410,22,modeling,o
7411,8,monte-carlo,algorithm_design
7412,9,mpj_express,computer_programming
7413,3,mqtt,network_security
7414,4,multi-core,o
7415,5,multi-core_architecture,distributed_computing
7416,4,multi-core_cpu,distributed_computing
7417,7,multi-core_processor,distributed_computing
7418,8,multicore,o
7419,6,multiobjective_evolutionary_algorithm,machine_learning
7420,3,multiple_nodes,o
7421,5,multiple_processors,operating_systems
7422,4,multiple_sources,o
7423,7,multiscale,o
7424,14,mutual_exclusion,o
7425,3,mutual_influence,o
7426,4,network_computing,distributed_computing
7427,6,network_reliability,network_security
7428,3,network_science,o
7429,12,network_structure,network_security
7430,17,neuroimaging,computer_graphics
7431,4,nonlinear_dynamical_systems,o
7432,5,novel_data,o
7433,5,online_optimization,algorithm_design
7434,12,ontology_matching,data_structures
7435,4,open-source_implementation,software_engineering
7436,44,opencl,computer_programming
7437,21,openmp,computer_programming
7438,3,openstack,o
7439,3,operational_cost,o
7440,21,optimization_method,o
7441,7,oracle,o
7442,19,overall_performance,algorithm_design
7443,3,overall_time,o
7444,47,paradigm,o
7445,831,parallel,o
7446,18,parallel_and_distributed_computing,distributed_computing
7447,22,parallel_computation,distributed_computing
7448,7,parallel_computer,distributed_computing
7449,86,parallel_computing,distributed_computing
7450,8,parallel_computing_framework,distributed_computing
7451,11,parallel_computing_platform,distributed_computing
7452,4,parallel_computing_power,distributed_computing
7453,11,parallel_execution,computer_programming
7454,9,parallel_program,computer_programming
7455,4,parallel_programming_model,distributed_computing
7456,4,parallel_small_baseline_subset,distributed_computing
7457,5,parallel_solver,distributed_computing
7458,4,parallel_system,distributed_computing
7459,17,parallel_version,o
7460,4,parallel_visualization,o
7461,8,parallelization,distributed_computing
7462,8,parameter,o
7463,3,parameter_study_job,o
7464,9,pareto_front,o
7465,6,performance_model,o
7466,4,physical_world,o
7467,5,planet,o
7468,32,priority,o
7469,9,private_cloud,distributed_computing
7470,4,probabilistic_inference,machine_learning
7471,11,problem_size,o
7472,14,process_data,o
7473,6,processing_power,o
7474,5,programmability,computer_programming
7475,5,promising_approach,o
7476,7,promising_solution,o
7477,10,provisioning,o
7478,11,push,o
7479,3,qualitative_and_quantitative_analysis,o
7480,3,quantitative_aspect,o
7481,7,randomized_algorithm,algorithm_design
7482,3,real-time_access,o
7483,6,real-time_application,software_engineering
7484,6,reasonable_amount,o
7485,21,recent,o
7486,4,rectangular_dissections,o
7487,10,reduce,o
7488,3,reduced_cost,o
7489,4,regression_method,o
7490,6,regularity,o
7491,6,reinforced_concrete,o
7492,252,resource,o
7493,45,resource_allocation,algorithm_design
7494,6,resource_provider,o
7495,9,resource_provisioning,o
7496,8,resource_scheduling,o
7497,3,resources,o
7498,23,response_times,o
7499,4,reverse-engineering,software_engineering
7500,4,robust_results,o
7501,9,robustness,o
7502,4,runtime_system,computer_programming
7503,5,sandy_bridge,distributed_computing
7504,18,saving,o
7505,5,scalable_application,o
7506,8,scale_data,o
7507,48,scaling,o
7508,128,scheduling,o
7509,8,scheduling_model,o
7510,25,scheduling_problem,o
7511,14,scheduling_strategies,o
7512,6,scientific_applications,o
7513,13,scientific_community,o
7514,17,scientific_computing,o
7515,4,scientific_domain,o
7516,12,scientific_workflows,o
7517,4,sea0,o
7518,5,sentinel-1,o
7519,7,sequential_algorithm,o
7520,5,sequential_monte_carlo,algorithm_design
7521,41,service,o
7522,8,simd,o
7523,7,simulation_data,o
7524,5,smart_cities,o
7525,3,software_management,software_engineering
7526,3,space_applications,o
7527,23,spark,distributed_computing
7528,7,specific_domain,o
7529,3,specific_tool,o
7530,11,speed-up,o
7531,3,speedup_factor,o
7532,3,standard_algorithm,o
7533,5,stealing,o
7534,3,stochastic_model,o
7535,6,structural_damage,data_structures
7536,4,structure_fault,o
7537,3,subject_domain,o
7538,4,subtasks,o
7539,3,switzerland,o
7540,8,system_model,o
7541,7,task_graph,distributed_computing
7542,3,task_migration,o
7543,17,task_scheduling,o
7544,13,task_scheduling_algorithm,algorithm_design
7545,10,time_period,o
7546,19,trigger,o
7547,4,ultra-low_latency,o
7548,3,user-friendly_graphical_interface,software_engineering
7549,55,utility,o
7550,16,virtual_screening,computer_graphics
7551,7,web_technology,o
7552,6,wireless_body_area_network,o
7553,57,workflow,o
7554,323,2017,o
7555,8,absolute_error,o
7556,4,abundance,o
7557,4,acceleration,o
7558,12,accuracy,o
7559,12,accuracy_rate,machine_learning
7560,5,achieved_results,o
7561,7,active_contour_model,computer_graphics
7562,12,active_learning,o
7563,7,adaboost,machine_learning
7564,8,additional_constraint,o
7565,6,adipose_tissue,o
7566,4,aedes,machine_learning
7567,18,aiming,o
7568,11,algorithm_outperforms,o
7569,9,alternating_direction_method,o
7570,19,alzheimer's_disease,o
7571,3,amsr-e,o
7572,27,animal,o
7573,5,anns,machine_learning
7574,6,antibody,o
7575,3,antigen,o
7576,14,appearance_model,computer_graphics
7577,4,appropriateness,o
7578,82,artificial,o
7579,5,artificial_neural_network,machine_learning
7580,13,artificial_neural_networks,machine_learning
7581,3,assembles,o
7582,137,assess,o
7583,3,associations,o
7584,11,atom,o
7585,6,august,o
7586,3,autism,o
7587,3,auto-encoders,machine_learning
7588,5,autoencoder,machine_learning
7589,16,automatic_detection,o
7590,11,automatic_method,o
7591,3,average_age,o
7592,5,average_error,o
7593,5,average_value,o
7594,3,b._v.,o
7595,5,bagging,o
7596,16,bank,o
7597,3,bankruptcy,o
7598,6,base_classifiers,machine_learning
7599,18,based_method,o
7600,4,basic_strategy,o
7601,3,basic_structure,o
7602,22,bayes,algorithm_design
7603,36,bayesian,o
7604,5,bayesian_analysis,machine_learning
7605,4,bayesian_method,machine_learning
7606,23,bearing,o
7607,3,berlin,o
7608,8,binary_classification,machine_learning
7609,3,binary_classification_problem,machine_learning
7610,4,binary_classifier,machine_learning
7611,11,biomass,o
7612,4,black_box,o
7613,10,blood_pressure,o
7614,4,boosting,machine_learning
7615,3,boosting_framework,machine_learning
7616,12,bootstrap,computer_programming
7617,6,bounding_box,o
7618,5,brain_regions,o
7619,26,breast,o
7620,8,breast_cancer,o
7621,11,c4.5,machine_learning
7622,3,caffenet,o
7623,30,cancer,o
7624,5,cart,o
7625,4,categorical_attributes,machine_learning
7626,5,causality,o
7627,3,causality_analysis,machine_learning
