,Unnamed: 0,freq,term,label
10659,10659,11,edinburgh_festival,performances
10660,10660,5,edith_piaf,n
10661,10661,22,edition,n
10662,10662,7,editors,n
10663,10663,38,education,n
10664,10664,8,edward,n
10665,10665,17,eenth,n
10666,10666,9,effect,n
10667,10667,7,effects,n
10668,10668,13,el_paso,n
10669,10669,35,elabora,n
10670,10670,11,elbow,n
10671,10671,9,elder,n
10672,10672,7,eldorado,n
10673,10673,5,electronic_equipment,instruments
10674,10674,10,elgar,n
10675,10675,7,elite,n
10676,10676,83,ella,n
10677,10677,21,ella_fitzgerald,musicians
10678,10678,6,ellen,n
10679,10679,6,ellen_degeneres_show,n
10680,10680,8,emblem,n
10681,10681,24,emmy,n
10682,10682,5,emmy_award,performances
10683,10683,60,emon,n
10684,10684,16,employee,n
10685,10685,12,encourages,n
10686,10686,25,encouraging,n
10687,10687,10,endeavors,n
10688,10688,5,endeavour,n
10689,10689,372,ending,n
10690,10690,10,endorsement,n
10691,10691,5,energetic_live_performances,performances
10692,10692,5,energetic_performances,performances
10693,10693,11,energies,n
10694,10694,21,engagement,n
10695,10695,5,engages,n
10696,10696,98,enge,n
10697,10697,5,english-speaking_world,n
10698,10698,8,english_composer,musicians
10699,10699,6,enrico,n
10700,10700,5,enrico_caruso,n
10701,10701,5,enrique_iglesias,n
10702,10702,348,ensemble,performances
10703,10703,62,entertain,n
10704,10704,6,entertainers,n
10705,10705,43,entertaining,n
10706,10706,58,entertainment,n
10707,10707,5,entertainment_industry,n
10708,10708,28,enthusiast,n
10709,10709,7,enthusiasts,n
10710,10710,19,entran,n
10711,10711,8,entrepreneur,n
10712,10712,262,episode,n
10713,10713,103,eras,n
10714,10714,5,ernani,n
10715,10715,6,ersatz,n
10716,10716,490,erts,n
10717,10717,16,es_writ,n
10718,10718,5,escamillo,n
10719,10719,5,ese_communities,n
10720,10720,5,espn,n
10721,10721,5,essay,n
10722,10722,5,essential_mix,performances
10723,10723,41,et_al,n
10724,10724,14,ethiopia,n
10725,10725,963,euro,n
10726,10726,87,eurovision,performances
10727,10727,6,evelyn,n
10728,10728,17,evening,n
10729,10729,26,everyday,n
10730,10730,32,excerpt,n
10731,10731,11,execution,n
10732,10732,11,executive_director,n
10733,10733,51,exhibit,n
10734,10734,34,exhibition,n
10735,10735,17,expense,n
10736,10736,16,explosive,n
10737,10737,8,extended_version,n
10738,10738,24,extract,n
10739,10739,13,fabri,n
10740,10740,5,fabulous,n
10741,10741,5,facility,n
10742,10742,31,factor,n
10743,10743,10,faculty,n
10744,10744,6,faculty_member,n
10745,10745,176,fame,n
10746,10746,5,family_life,n
10747,10747,8,famous_work,n
10748,10748,6,fandom,n
10749,10749,38,farnham,n
10750,10750,8,farrell,n
10751,10751,13,fart,n
10752,10752,9,faure,n
10753,10753,98,favour,n
10754,10754,5,favourite_song,n
10755,10755,8,feature_films,n
10756,10756,7,featured_member,n
10757,10757,6,featured_performer,performances
10758,10758,7,federal,n
10759,10759,10,fellow,n
10760,10760,10,fellowship,n
10761,10761,21,female_artist,n
10762,10762,11,female_vocalist,musicians
10763,10763,5,ferrara,n
10764,10764,5,fest,n
10765,10765,694,festival,n
10766,10766,24,festivals,n
10767,10767,7,festivity,n
10768,10768,11,fewer_t,n
10769,10769,10,fields,n
10770,10770,5,fifteenth,n
10771,10771,8,figaro,n
10772,10772,37,film,n
10773,10773,6,film_adaptation,n
10774,10774,8,film_version,n
10775,10775,23,filmography,n
10776,10776,9,films,n
10777,10777,9,final_performance,n
10778,10778,5,final_season,performances
10779,10779,23,final_show,performances
10780,10780,6,final_song,n
10781,10781,8,final_time,n
10782,10782,50,finalis,n
10783,10783,14,finals,n
10784,10784,6,financial_support,n
10785,10785,22,fine_arts,n
10786,10786,74,finishing,n
10787,10787,8,finley,n
10788,10788,14,fire,n
10789,10789,9,firing,n
10790,10790,37,fischer,n
10791,10791,20,fisher,n
10792,10792,9,fists,n
10793,10793,15,fixture,n
10794,10794,9,flanders,n
10795,10795,8,flawless,n
10796,10796,7,fleet,n
10797,10797,6,fleming,n
10798,10798,8,flock,n
10799,10799,5,flooding,n
10800,10800,31,floors,n
10801,10801,164,florida,n
10802,10802,5,folies_bergere,n
10803,10803,12,folk_awards,performances
10804,10804,7,folk_dance,performances
10805,10805,6,folksinger,musicians
10806,10806,19,following_day,n
10807,10807,17,following_month,n
10808,10808,5,following_night,n
10809,10809,6,fools,n
10810,10810,35,footage,performances
10811,10811,6,forbes,n
10812,10812,44,ford,n
10813,10813,18,formations,n
10814,10814,7,fort_lauderdale,n
10815,10815,12,fort_worth,n
10816,10816,18,forum,n
10817,10817,27,foundation,n
10818,10818,5,fourth_cd,albums
10819,10819,466,france,n
10820,10820,6,france_gall,musicians
10821,10821,121,franck,n
10822,10822,5,franco_corelli,musicians
10823,10823,6,freaks,n
10824,10824,5,free_concert,performances
10825,10825,11,free_scores,n
10826,10826,8,freiburg,n
10827,10827,5,french_film,n
10828,10828,6,french_music,n
10829,10829,244,frequentl,n
10830,10830,7,freshman,n
10831,10831,90,friday,n
10832,10832,5,fridge,n
10833,10833,59,friends,n
10834,10834,44,friendship,n
10835,10835,5,fringe,n
10836,10836,467,fron,n
10837,10837,6,frusciante,n
10838,10838,5,fuck_you,n
10839,10839,5,fund,n
10840,10840,7,fundraiser,n
10841,10841,39,funeral,n
10842,10842,8,future_projects,n
10843,10843,6,gaetano_donizetti,musicians
10844,10844,149,gaga,n
10845,10845,15,gainesville,n
10846,10846,372,gains,n
10847,10847,9,gala,performances
10848,10848,6,galicia,n
10849,10849,15,gallery,n
10850,10850,6,garfield,n
10851,10851,41,gary,n
10852,10852,77,gate,n
10853,10853,11,gatecrasher,musicians
10854,10854,7,gear,n
10855,10855,6,gemini,n
10856,10856,7,gender,n
10857,10857,15,geneva,n
10858,10858,7,gentlemen,n
10859,10859,5,george's,n
10860,10860,18,george_w,n
10861,10861,6,german_translation,n
10862,10862,7,german_version,n
10863,10863,13,germans,n
10864,10864,14,gershwin,n
10865,10865,49,gilbert,n
10866,10866,6,gilda,n
10867,10867,8,gill,n
10868,10868,6,gilmour,n
10869,10869,1189,ging,n
10870,10870,6,gioachino_rossini,musicians
10871,10871,7,giovanni,n
10872,10872,8,giuseppe_verdi,musicians
10873,10873,203,givin,n
10874,10874,10,glad,n
10875,10875,21,glastonbury,n
10876,10876,19,glee,n
10877,10877,8,globe,n
10878,10878,7,godskitchen,n
10879,10879,7,gold_background,n
10880,10880,11,gold_coast,n
10881,10881,8,gold_medal,n
10882,10882,10,golden_age,n
10883,10883,9,golden_globe,performances
10884,10884,7,golf,n
10885,10885,32,gomez,n
10886,10886,5,goods,n
10887,10887,5,goose,n
10888,10888,111,gory,n
10889,10889,10,goteborg,n
10890,10890,52,government,n
10891,10891,9,governor,n
10892,10892,23,grade,n
10893,10893,6,gradual,n
10894,10894,5,grammar_school,n
10895,10895,235,grammy,performances
10896,10896,5,grammy_award_nomination,n
10897,10897,6,grammy_award_winner,n
10898,10898,7,grammy_hall,performances
10899,10899,20,grammy_nomination,n
10900,10900,12,grammy_nominations,n
10901,10901,7,grammys,performances
10902,10902,6,gramoph,n
10903,10903,7,gramophone,instruments
10904,10904,5,grand_prix,n
10905,10905,5,grand_prix_du_disque,performances
10906,10906,20,grandparents,n
10907,10907,125,grant,n
10908,10908,118,graph,n
10909,10909,157,graphy,n
10910,10910,8,gratitude,n
10911,10911,10,grease,n
10912,10912,246,great,n
10913,10913,122,greece,n
10914,10914,7,green_background,n
10915,10915,6,greenpeace,n
10916,10916,7,griot,n
10917,10917,25,ground,n
10918,10918,9,guadalajara,n
10919,10919,16,guarantee,n
10920,10920,53,guard,n
10921,10921,7,guards,n
10922,10922,8,guest-star,n
10923,10923,7,guest_artist,n
10924,10924,6,guest_performances,n
10925,10925,10,guest_star,n
10926,10926,6,guido_schneider,n
10927,10927,9,guys,n
10928,10928,8,hagia_sophia,n
10929,10929,17,hague,n
10930,10930,6,haifa,n
10931,10931,14,halftime_show,performances
10932,10932,272,hall,performances
10933,10933,24,halloween,performances
10934,10934,5,halls,performances
10935,10935,5,hallway,n
10936,10936,16,halt,n
10937,10937,8,hamish,n
10938,10938,7,hamlet,performances
10939,10939,5,hampstead,n
10940,10940,18,handel,n
10941,10941,6,handel's_messiah,n
10942,10942,5,hannover,n
10943,10943,6,harbor,n
10944,10944,5,hard_rock_cafe,n
10945,10945,5,harold,n
10946,10946,10,harry_potter,n
10947,10947,10,harvard,n
10948,10948,8,harvard_university,n
10949,10949,29,hats,n
10950,10950,34,haynes,n
10951,10951,5,headline_shows,performances
10952,10952,5,headline_tour,performances
10953,10953,5,headline_tours,performances
10954,10954,33,headlining,performances
10955,10955,6,headquarters,n
10956,10956,6,hearing,n
10957,10957,7,heart_failure,n
10958,10958,6,heavy_sound,n
10959,10959,5,heidelberg,n
10960,10960,6,heinrich,n
10961,10961,7,helicopter,n
10962,10962,38,henry,n
10963,10963,11,heroin,n
10964,10964,8,highlights,n
10965,10965,14,hilton,n
10966,10966,6,hindus,n
10967,10967,6,hindustani_classical_music,genres
10968,10968,6,hippodrome,performances
10969,10969,54,hips,n
10970,10970,6,hiroshima,n
10971,10971,6,hit_parade,n
10972,10972,17,hitler,n
10973,10973,9,hobbie,n
10974,10974,72,holding,n
10975,10975,105,holland,n
10976,10976,80,hollywood,n
10977,10977,9,hollywood_bowl,performances
10978,10978,11,hollywood_walk,n
10979,10979,14,holocaust,n
10980,10980,22,home_country,n
10981,10981,5,home_games,n
10982,10982,8,home_state,n
10983,10983,15,homeless,n
10984,10984,48,hong_kong,n
10985,10985,5,honorary_member,n
10986,10986,11,honors,n
10987,10987,5,honour,n
10988,10988,6,hop_culture,n
10989,10989,330,hope,n
10990,10990,5,horror_film,n
10991,10991,7,horton_heat,n
10992,10992,5,hospitals,n
10993,10993,7,host,n
10994,10994,137,hoste,n
10995,10995,6,hostess,n
10996,10996,31,hosting,n
10997,10997,5,hotter,n
10998,10998,328,hour,n
10999,10999,62,howard,n
11000,11000,18,howl,n
11001,11001,14,hudson,n
11002,11002,27,huge_success,n
11003,11003,77,hundreds,n
11004,11004,8,huntington's_disease,n
11005,11005,19,hurricane,n
11006,11006,5,huw_stephens,n
11007,11007,35,hymn,genres
11008,11008,8,ian_anderson,musicians
11009,11009,5,ichikawa,n
11010,11010,9,idol,n
11011,11011,7,idol_group,n
11012,11012,9,images,n
11013,11013,6,immediate_success,n
11014,11014,5,imposing,n
11015,11015,9,impresario,n
11016,11016,8,improv,n
11017,11017,17,improvising,performances
11018,11018,518,inat,n
11019,11019,5,inaugural_season,n
11020,11020,6,incidents,n
11021,11021,15,income,n
11022,11022,8,independent_artists,n
11023,11023,173,india,n
11024,11024,6,india_radio,performances
11025,11025,41,indiana,n
11026,11026,6,indiana_university,n
11027,11027,120,individual,n
11028,11028,8,indoors,n
11029,11029,5,induction_ceremony,n
11030,11030,5,industry,n
11031,11031,13,inferno,n
11032,11032,9,information_visit,n
11033,11033,8,initiative,n
11034,11034,51,insis,n
11035,11035,16,insistence,n
11036,11036,17,inspiration,n
11037,11037,47,install,n
11038,11038,38,institute,n
11039,11039,7,instrumentalist,n
11040,11040,23,inter,n
11041,11041,5,interludes,n
11042,11042,55,international,n
11043,11043,8,international_music_score_library_projec,n
11044,11044,6,internationale,n
11045,11045,5,internet_broadway_database,n
11046,11046,5,interpolation,n
11047,11047,11,interpreter,n
11048,11048,14,introducing,n
11049,11049,6,inversion,n
11050,11050,10,ipod,n
11051,11051,8,iron_maiden's,n
11052,11052,5,isaiah,n
11053,11053,323,ision,n
11054,11054,14,isle,n
11055,11055,90,israel,n
11056,11056,335,ital,n
11057,11057,62,italian,n
11058,11058,5,italian_baritone,genres
11059,11059,7,italian_descent,n
11060,11060,10,italian_opera,genres
11061,11061,135,itions,n
11062,11062,21,izations,n
11063,11063,8,jack_black,n
11064,11064,5,jack_sparrow,n
11065,11065,6,jacket,n
11066,11066,112,jackson,n
11067,11067,17,jam_session,n
11068,11068,5,james_theatre,performances
11069,11069,10,jamiroquai,n
11070,11070,14,janet,n
11071,11071,5,jarocin,n
11072,11072,13,jay_leno,n
11073,11073,17,jazz_fest,performances
11074,11074,6,jazz_performance,performances
11075,11075,6,jazz_studies,n
11076,11076,9,jean,n
11077,11077,7,jeans,n
11078,11078,5,jenkins,n
11079,11079,10,jenny,n
11080,11080,9,jerome,n
11081,11081,42,jimmy,n
11082,11082,9,jimmy_fallon,n
11083,11083,6,jimmy_kimmel,n
11084,11084,8,joe's_pub,n
11085,11085,6,joe_boyd,musicians
11086,11086,6,joe_jackson,n
11087,11087,10,john_brown,n
11088,11088,13,john_denver,n
11089,11089,5,john_peel's,n
11090,11090,10,john_prine,n
11091,11091,5,john_sinclair,n
11092,11092,18,johnston,n
11093,11093,17,jokes,n
11094,11094,8,jon_hendricks,musicians
11095,11095,5,jon_pareles,n
11096,11096,35,jordan,n
11097,11097,6,josephine,n
11098,11098,7,joshua,n
11099,11099,9,jstor,n
11100,11100,95,judge,n
11101,11101,5,judges,n
11102,11102,10,judith,n
11103,11103,10,judy,n
11104,11104,9,judy_collins,musicians
11105,11105,6,juilliard,n
11106,11106,16,juilliard_school,n
11107,11107,9,jules,n
11108,11108,20,julio,n
11109,11109,7,julio_iglesias,musicians
11110,11110,741,july,n
11111,11111,17,justin_bieber,musicians
11112,11112,11,justin_timberlake,musicians
11113,11113,5,juvenile,n
11114,11114,71,kansas,n
11115,11115,11,karen,n
11116,11116,8,katowice,n
11117,11117,5,keith_morris,musicians
11118,11118,6,ken_vandermark,n
11119,11119,7,kennedy_center,n
11120,11120,14,kiev,n
11121,11121,7,king's_college,n
11122,11122,19,kingsmen,n
11123,11123,5,kismet,n
11124,11124,6,knights,n
11125,11125,13,knitting_factory,n
11126,11126,32,knock,n
11127,11127,5,knox,n
11128,11128,5,koln,n
11129,11129,49,korea,n
11130,11130,9,kris_kristofferson,musicians
11131,11131,8,kuala_lumpur,n
11132,11132,9,kurt,n
11133,11133,8,kyiv,n
11134,11134,7,la_mancha,n
11135,11135,14,la_scala,n
11136,11136,7,labour,n
11137,11137,11,ladi,n
11138,11138,15,lahore,n
11139,11139,14,lamb_of_god,n
11140,11140,19,landing,n
11141,11141,37,lapse,n
11142,11142,5,larger_venues,performances
11143,11143,6,lark,n
11144,11144,15,lars,n
11145,11145,56,las_vegas,n
11146,11146,25,lasts,n
11147,11147,6,late_january,n
11148,11148,29,late_night,n
11149,11149,13,late_show,performances
11150,11150,18,latin_grammy,performances
11151,11151,56,laugh,n
11152,11152,17,laughter,n
11153,11153,8,launch,n
11154,11154,8,lawrence,n
11155,11155,5,lazy,n
11156,11156,9,le_quan_ninh,n
11157,11157,10,lead_role,n
11158,11158,5,leading,n
11159,11159,12,leading_roles,n
11160,11160,42,league,n
11161,11161,23,leap,n
11162,11162,38,lecture,n
11163,11163,11,lee_hays,musicians
11164,11164,58,leeds,n
11165,11165,6,left_foot,n
11166,11166,5,legal_action,n
11167,11167,7,legislation,n
11168,11168,23,leipzig,n
11169,11169,5,length_records,n
11170,11170,8,leon,n
11171,11171,6,lessons,n
11172,11172,14,letters,n
11173,11173,10,lexington,n
11174,11174,24,liberty,n
11175,11175,44,library,n
11176,11176,13,lieder,n
11177,11177,5,lieutenant,n
11178,11178,52,lifetime,n
11179,11179,11,lightning,n
11180,11180,7,lille,n
11181,11181,7,lima,n
11182,11182,12,lincoln_center,n
11183,11183,6,line-up_consists,n
11184,11184,24,liner,n
11185,11185,6,linux,n
11186,11186,7,linz,n
11187,11187,25,lisbon,n
11188,11188,26,lithuania,n
11189,11189,27,live,n
11190,11190,11,live_acts,performances
11191,11191,5,live_aid,performances
11192,11192,21,live_appearance,performances
11193,11193,5,live_bands,musicians
11194,11194,33,live_performance,performances
11195,11195,266,live_s,n
11196,11196,38,live_t,n
11197,11197,11,living_room,performances
11198,11198,8,lobby,performances
11199,11199,22,local,n
11200,11200,12,local_artist,n
11201,11201,9,local_music_scene,performances
11202,11202,16,local_radio_station,performances
11203,11203,76,lock,n
11204,11204,7,lohengrin,n
11205,11205,15,lollapalooza,performances
11206,11206,5,lomax,n
11207,11207,5,lombard,n
11208,11208,11,longer,albums
11209,11209,308,longs,n
11210,11210,9,lopez,n
11211,11211,7,los_angeles_opera,performances
11212,11212,5,love_interest,n
11213,11213,6,lovecraft,performances
11214,11214,614,lowing,n
11215,11215,7,lubeck,n
11216,11216,5,lucas,n
11217,11217,6,lucerne,n
11218,11218,9,lucia,n
11219,11219,6,lucia_di_lammermoor,n
11220,11220,16,luciano_berio,musicians
11221,11221,7,luciano_pavarotti,musicians
11222,11222,16,lucy,n
11223,11223,22,luke,n
11224,11224,7,lulu,n
11225,11225,6,lunch,n
11226,11226,13,lung,n
11227,11227,32,luther,n
11228,11228,8,lynn,n
11229,11229,10,lyon,n
11230,11230,6,lyric_opera,performances
11231,11231,9,macbeth,n
11232,11232,7,maccoll,n
11233,11233,25,machines,n
11234,11234,11,mack,n
11235,11235,5,madden_nfl,n
11236,11236,28,madison,n
11237,11237,12,madison_square_garden,n
11238,11238,5,madras,n
11239,11239,76,madrid,n
11240,11240,9,magnificat,n
11241,11241,7,magnum,n
11242,11242,12,main_character,n
11243,11243,10,main_characters,n
11244,11244,7,main_part,n
11245,11245,6,mainland_europe,n
11246,11246,7,major_act,n
11247,11247,5,major_award,n
11248,11248,10,major_festivals,n
11249,11249,5,major_u,albums
11250,11250,8,major_venues,performances
11251,11251,7,make-up,performances
11252,11252,16,male,n
11253,11253,5,male_choir,performances
11254,11254,5,male_voices,genres
11255,11255,746,mall,n
11256,11256,14,malta,n
11257,11257,10,management,n
11258,11258,12,manager,n
11259,11259,6,mandarin,n
11260,11260,10,manhattan_school,n
11261,11261,6,manners,n
11262,11262,5,mannheim,n
11263,11263,8,mansfield,n
11264,11264,9,mansion,n
11265,11265,24,manson,n
11266,11266,6,mantua,n
11267,11267,1195,march,n
11268,11268,14,marche,genres
11269,11269,8,marching,n
11270,11270,17,marching_band,performances
11271,11271,6,marching_bands,performances
11272,11272,7,margaret,n
11273,11273,27,maria,n
11274,11274,5,marigold,n
11275,11275,21,markus,n
11276,11276,6,marseille,n
11277,11277,25,martinez,n
11278,11278,8,marty,n
11279,11279,5,marvel,n
11280,11280,5,maschera,n
11281,11281,6,massacre,n
11282,11282,19,masse,n
11283,11283,290,mast,n
11284,11284,7,mating,n
11285,11285,5,mattia_battistini,n
11286,11286,20,maurice,n
11287,11287,6,maurice_chevalier,n
11288,11288,17,mayor,n
11289,11289,5,mccarthy,n
11290,11290,18,mccoy,n
11291,11291,8,mcfarland,n
11292,11292,44,mcferrin,n
11293,11293,6,mcgill_university,n
11294,11294,5,mcguire,n
11295,11295,13,meal,n
11296,11296,5,meantime,n
11297,11297,6,medal,n
11298,11298,8,medellin,n
11299,11299,6,medical_school,n
11300,11300,13,meetings,n
11301,11301,6,melkweg,n
11302,11302,6,member_corps,n
11303,11303,18,memoirs,n
11304,11304,13,memorial,n
11305,11305,31,mendelssohn,n
11306,11306,6,meow,n
11307,11307,22,mera,n
11308,11308,5,mercury_music_prize,performances
11309,11309,11,metal,n
11310,11310,5,metastasio,n
11311,11311,11,metropolitan_opera,performances
11312,11312,6,mexican_singer,musicians
11313,11313,172,mexico,n
11314,11314,5,meyerbeer,n
11315,11315,6,michael_bolton,musicians
11316,11316,24,michel,n
11317,11317,14,mid-atlantic,n
11318,11318,5,mid-nineteenth_century,n
11319,11319,6,mid-west,n
11320,11320,39,middle,n
11321,11321,27,midnight,n
11322,11322,13,mido,n
11323,11323,5,midwest_combine,n
11324,11324,59,milan,n
11325,11325,13,milano,n
11326,11326,7,mile,n
11327,11327,6,miley_cyrus,musicians
11328,11328,7,military_band,musicians
11329,11329,5,military_march,performances
11330,11330,5,milkman,n
11331,11331,7,millennium,n
11332,11332,10,million_viewers,n
11333,11333,29,milwaukee,n
11334,11334,8,mimi,n
11335,11335,8,minds,n
11336,11336,6,mini,n
11337,11337,40,minister,n
11338,11338,68,ministry,n
11339,11339,112,miranda,n
11340,11340,346,miss,n
11341,11341,14,mission,n
11342,11342,21,missions,n
11343,11343,13,mistress,n
11344,11344,23,mock,n
11345,11345,14,mocking,n
11346,11346,9,modern_art,n
11347,11347,5,monarch,n
11348,11348,10,monastery,n
11349,11349,54,monday,n
11350,11350,8,mongolia,n
11351,11351,6,monitor,n
11352,11352,13,monologue,performances
11353,11353,20,monster,n
11354,11354,6,montage,performances
11355,11355,15,montana,n
11356,11356,6,montmartre,n
11357,11357,5,montreal_jazz_festival,performances
11358,11358,5,montreux_jazz_festival,performances
11359,11359,12,moonbeams,n
11360,11360,5,moran,n
11361,11361,153,morning,n
11362,11362,5,morning_america,n
11363,11363,31,morris,n
11364,11364,13,moses,n
11365,11365,6,motel,n
11366,11366,35,mother,n
11367,11367,5,motorcycle,n
11368,11368,6,moves,n
11369,11369,12,movie,n
11370,11370,5,movie_theater,n
11371,11371,86,mozart,musicians
11372,11372,5,mtv_show,performances
11373,11373,14,mtv_video_music_awards,performances
11374,11374,8,multiple_times,n
11375,11375,13,mumbai,n
11376,11376,7,munchen,n
11377,11377,5,muppet_show,performances
11378,11378,60,museum,n
11379,11379,8,music_awards,performances
11380,11380,6,music_band,musicians
11381,11381,76,music_festival,performances
11382,11382,16,music_hall,performances
11383,11383,7,music_making,n
11384,11384,9,music_performance,performances
11385,11385,6,music_playing,performances
11386,11386,6,music_teachers,n
11387,11387,5,music_theory,n
11388,11388,5,music_venues,performances
11389,11389,6,musical_accompaniment,performances
11390,11390,6,musical_arts,performances
11391,11391,7,musical_comedies,performances
11392,11392,7,musical_director,n
11393,11393,5,musical_environment,n
11394,11394,10,musical_numbers,n
11395,11395,10,musical_organization,n
11396,11396,10,musical_performance,performances
11397,11397,6,musical_world,n
11398,11398,5,mutek,performances
11399,11399,26,mystic,n
11400,11400,5,nabucco,performances
11401,11401,5,nacht,n
11402,11402,8,nanci_griffith,n
11403,11403,5,naoki,n
11404,11404,19,naples,n
11405,11405,5,narco,n
11406,11406,13,narrator,n
11407,11407,11,nash,n
11408,11408,321,national,n
11409,11409,9,national_acts,n
11410,11410,16,national_anthem,genres
11411,11411,6,national_association,n
11412,11412,5,national_championship,n
11413,11413,7,national_competition,n
11414,11414,10,national_contest,n
11415,11415,9,national_festivals,n
11416,11416,5,national_library,n
11417,11417,8,national_public_radio,performances
11418,11418,8,national_scene,n
11419,11419,26,national_tour,performances
11420,11420,5,nations,n
11421,11421,10,native,n
11422,11422,18,navy,n
11423,11423,5,naxos,n
11424,11424,40,needs,n
11425,11425,16,neglect,n
11426,11426,17,nego,n
11427,11427,15,negotiations,n
11428,11428,19,neighbor,n
11429,11429,29,neighborhood,n
11430,11430,6,nelson_mandela,n
11431,11431,5,nephew,n
11432,11432,281,netherlands,n
11433,11433,11,new_kids,n
11434,11434,12,newark,n
11435,11435,11,newcomer,n
11436,11436,19,newspapers,n
11437,11437,28,nice,n
11438,11438,6,niece,n
11439,11439,17,nielsen,n
11440,11440,604,nigh,n
11441,11441,13,nike,n
11442,11442,7,ninth,n
11443,11443,5,noah,n
11444,11444,7,nobility,n
11445,11445,18,nominated,n
11446,11446,72,nomination,n
11447,11447,33,nominee,n
11448,11448,10,non-profit_organization,n
11449,11449,9,nora_guthrie,n
11450,11450,10,norfolk,n
11451,11451,18,nors,n
11452,11452,161,north_america,n
11453,11453,14,north_american,n
11454,11454,5,north_and_south_america,n
11455,11455,28,northeast,n
11456,11456,5,northridge,n
11457,11457,31,northwest,n
11458,11458,5,northwestern_university,n
11459,11459,5,norton_company,n
11460,11460,20,norwich,n
11461,11461,44,nose,n
11462,11462,5,notebook,n
11463,11463,5,numera,n
11464,11464,12,numerous_awards,n
11465,11465,7,numerous_concerts,performances
11466,11466,9,numerous_festivals,n
11467,11467,5,numerous_live_performances,performances
11468,11468,6,numerous_recordings,n
11469,11469,16,numerous_times,n
11470,11470,6,o'clock,n
11471,11471,5,o'neill,n
11472,11472,10,ober,n
11473,11473,5,obligations,n
11474,11474,11,observer,n
11475,11475,119,occasion,n
11476,11476,10,odd_jobs,n
11477,11477,12,oeuvre,n
11478,11478,6,off-broadway,performances
11479,11479,458,offer,n
11480,11480,16,office,n
11481,11481,11,officer,n
11482,11482,8,offices,n
11483,11483,5,official_debut,performances
11484,11484,6,official_song,albums
11485,11485,5,offstage,performances
11486,11486,8,ojos_de_brujo,n
11487,11487,36,oklahoma,n
11488,11488,8,oklahoma_city,n
11489,11489,42,oldham,n
11490,11490,74,olds,n
11491,11491,112,olid,n
11492,11492,19,olivia,n
11493,11493,10,olivier_messiaen,musicians
11494,11494,32,olympia,n
11495,11495,5,olympics,n
11496,11496,193,omen,n
11497,11497,22,on-stage,performances
11498,11498,47,onstage,performances
11499,11499,105,ontario,n
11500,11500,16,open_class,n
11501,11501,10,opening_night,performances
11502,11502,7,opening_scene,performances
11503,11503,5,opening_song,performances
11504,11504,6,opera_house,performances
11505,11505,14,operatic,performances
11506,11506,75,operation,n
11507,11507,23,ophelia,n
11508,11508,5,opie,n
11509,11509,33,opposite,n
11510,11510,31,opposition,n
11511,11511,5,oprah_winfrey_show,performances
11512,11512,24,opus,n
11513,11513,47,orchestras,musicians
11514,11514,5,ordinary_people,n
11515,11515,9,organ_music,genres
11516,11516,46,organise,n
11517,11517,39,organist,musicians
11518,11518,12,organists,musicians
11519,11519,5,organization,n
11520,11520,10,organization's_mission,n
11521,11521,13,organizer,n
11522,11522,12,organizing,n
11523,11523,45,orie,n
11524,11524,6,original_work,n
11525,11525,8,originator,n
11526,11526,49,orlando,n
11527,11527,5,orphanage,n
11528,11528,6,osborne,n
11529,11529,23,oscar,n
11530,11530,14,otello,performances
11531,11531,10,oulu,n
11532,11532,13,outing,n
11533,11533,9,outset,n
11534,11534,7,over-the-top,n
11535,11535,38,overture,performances
11536,11536,16,overview,n
11537,11537,5,oxegen,performances
11538,11538,75,oxford,n
11539,11539,5,oxfordshire,n
11540,11540,9,pacha,n
11541,11541,9,paddy,n
11542,11542,5,pagliacci,performances
11543,11543,18,palace,n
11544,11544,7,pale_blue_background,n
11545,11545,11,palestine,n
11546,11546,5,palestinian,n
11547,11547,6,palm_springs,n
11548,11548,19,panel,n
11549,11549,8,panelist,n
11550,11550,7,pantomime,performances
11551,11551,57,parade,performances
11552,11552,10,paradiso,n
11553,11553,10,parents_divorce,n
11554,11554,8,parents_house,n
11555,11555,347,pari,n
11556,11556,18,paris_opera,performances
11557,11557,15,parish,n
11558,11558,8,parma,n
11559,11559,84,parody,performances
11560,11560,5,parsifal,performances
11561,11561,8,participants,n
11562,11562,18,participates,n
11563,11563,5,participation,n
11564,11564,52,party,performances
11565,11565,10,partying,performances
11566,11566,11,pasadena,n
11567,11567,5,passover,performances
11568,11568,5,past_couple,n
11569,11569,5,past_releases,n
11570,11570,11,past_s,n
11571,11571,5,patients,n
11572,11572,23,patrick,n
11573,11573,7,patronage,n
11574,11574,15,patti,n
11575,11575,10,patti_smith,n
11576,11576,7,payment,n
11577,11577,43,peaks,n
11578,11578,65,pean_tour,n
11579,11579,7,peel,n
11580,11580,7,pele,n
11581,11581,11,pentatonix,n
11582,11582,13,perez,n
11583,11583,4251,perform,performances
11584,11584,1248,performance,performances
11585,11585,8,performance_art,performances
11586,11586,5,performance_history,performances
11587,11587,35,performances,performances
11588,11588,11,performers,performances
11589,11589,25,performing,performances
11590,11590,12,performing_art,performances
11591,11591,17,performing_arts,performances
11592,11592,5,performing_career,performances
11593,11593,5,performing_members,performances
11594,11594,9,performing_songs,performances
11595,11595,237,performs,performances
11596,11596,15,periodical,n
11597,11597,84,perm,n
11598,11598,36,permission,n
11599,11599,7,permits,n
11600,11600,359,pers,n
